PLAYER_ID,PLAYER_NAME,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,DRAFT_YEAR,SEASON_1
101111,Charlie Villanueva,31.0,83,232,2005,2016
201978,Chase Budinger,28.0,79,209,2009,2016
2365,Chris Andersen,37.0,82,245,Undrafted,2016
2547,Chris Bosh,32.0,83,235,2003,2016
203142,Chris Copeland,32.0,81,239,Undrafted,2016
203187,Chris Johnson,26.0,78,206,Undrafted,2016
2549,Chris Kaman,34.0,84,265,2003,2016
1626191,Chris McCullough,21.0,83,200,2015,2016
101108,Chris Paul,31.0,72,175,2005,2016
1626174,Christian Wood,20.0,83,220,Undrafted,2016
101236,Chuck Hayes,33.0,78,240,Undrafted,2016
203921,Cleanthony Early,25.0,80,210,2014,2016
1626146,Cliff Alexander,20.0,80,240,Undrafted,2016
203991,Clint Capela,22.0,82,240,2014,2016
203469,Cody Zeller,23.0,84,240,2013,2016
202332,Cole Aldrich,27.0,83,250,2010,2016
201147,Corey Brewer,30.0,81,186,2007,2016
203928,Cory Jefferson,25.0,81,218,2014,2016
202709,Cory Joseph,24.0,75,190,2011,2016
1626262,Coty Clarke,23.0,79,225,Undrafted,2016
201584,Courtney Lee,30.0,77,200,2008,2016
1626245,Cristiano Felicio,23.0,82,275,Undrafted,2016
1626156,D'Angelo Russell,20.0,77,195,2015,2016
201571,D.J. Augustin,28.0,72,183,2008,2016
2563,Dahntay Jones,35.0,78,225,2003,2016
203081,Damian Lillard,25.0,75,195,2012,2016
203996,Damien Inglis,21.0,80,246,2014,2016
204014,Damjan Rudez,30.0,81,230,Undrafted,2016
201568,Danilo Gallinari,27.0,82,225,2008,2016
201980,Danny Green,29.0,78,215,2009,2016
201967,Dante Cunningham,29.0,80,230,2009,2016
201589,Darrell Arthur,28.0,81,235,2008,2016
201954,Darren Collison,28.0,72,175,2009,2016
1626199,Darrun Hilliard,23.0,78,205,2015,2016
101135,David Lee,33.0,81,245,2005,2016
2561,David West,35.0,81,250,2003,2016
201599,DeAndre Jordan,27.0,83,265,2008,2016
201971,DeJuan Blair,27.0,79,270,2009,2016
201942,DeMar DeRozan,26.0,79,220,2009,2016
202326,DeMarcus Cousins,25.0,83,270,2010,2016
201960,DeMarre Carroll,29.0,80,212,2009,2016
1626153,Delon Wright,24.0,77,190,2015,2016
203471,Dennis Schröder,22.0,73,172,2013,2016
101114,Deron Williams,32.0,75,200,2005,2016
202324,Derrick Favors,24.0,82,265,2010,2016
201565,Derrick Rose,27.0,75,190,2008,2016
202682,Derrick Williams,25.0,80,240,2011,2016
1626164,Devin Booker,19.0,78,206,2015,2016
2734,Devin Harris,33.0,75,185,2004,2016
203906,Devyn Marble,23.0,78,200,2014,2016
203473,Dewayne Dedmon,26.0,84,245,Undrafted,2016
203079,Dion Waiters,24.0,76,220,2012,2016
1717,Dirk Nowitzki,38.0,84,245,1998,2016
202388,Donald Sloan,28.0,75,205,Undrafted,2016
202700,Donatas Motiejunas,25.0,84,222,2011,2016
203926,Doug McDermott,24.0,80,225,2014,2016
203110,Draymond Green,26.0,79,230,2012,2016
2400,Drew Gooden,34.0,82,250,2002,2016
1626251,Duje Dukan,24.0,81,220,Undrafted,2016
2730,Dwight Howard,30.0,83,265,2004,2016
203939,Dwight Powell,24.0,83,240,2014,2016
2548,Dwyane Wade,34.0,76,220,2003,2016
202734,E'Twaun Moore,27.0,76,191,2011,2016
202334,Ed Davis,27.0,82,240,2010,2016
204002,Edy Tavares,24.0,87,260,2014,2016
203901,Elfrid Payton,22.0,76,185,2014,2016
202407,Elijah Millsap,28.0,78,225,Undrafted,2016
202343,Elliot Williams,27.0,77,190,2010,2016
1882,Elton Brand,37.0,81,254,1999,2016
1626144,Emmanuel Mudiay,20.0,77,200,2015,2016
202683,Enes Freedom,24.0,83,245,2011,2016
202339,Eric Bledsoe,26.0,73,190,2010,2016
201569,Eric Gordon,27.0,76,215,2008,2016
203961,Eric Moreland,24.0,82,238,Undrafted,2016
203475,Erick Green,25.0,76,185,2013,2016
101141,Ersan Ilyasova,29.0,82,235,2005,2016
203095,Evan Fournier,23.0,79,205,2012,2016
202323,Evan Turner,27.0,79,220,2010,2016
203105,Festus Ezeli,26.0,83,265,2012,2016
1626163,Frank Kaminsky,23.0,84,240,2015,2016
202066,Garrett Temple,30.0,78,195,Undrafted,2016
203914,Gary Harris,21.0,76,210,2014,2016
202390,Gary Neal,31.0,76,210,Undrafted,2016
201588,George Hill,30.0,75,188,2008,2016
101123,Gerald Green,30.0,79,205,2005,2016
201945,Gerald Henderson,28.0,77,215,2009,2016
203507,Giannis Antetokounmpo,21.0,83,222,2013,2016
203922,Glenn Robinson III,22.0,79,222,2014,2016
201609,Goran Dragic,30.0,75,190,2008,2016
202330,Gordon Hayward,26.0,80,226,2010,2016
203476,Gorgui Dieng,26.0,83,241,2013,2016
202328,Greg Monroe,26.0,83,265,2010,2016
202962,Greg Smith,25.0,82,250,Undrafted,2016
202349,Greivis Vasquez,29.0,78,217,2010,2016
203084,Harrison Barnes,24.0,80,225,2012,2016
202355,Hassan Whiteside,27.0,84,265,2010,2016
203156,Henry Sims,26.0,82,248,Undrafted,2016
203138,Hollis Thompson,25.0,80,206,Undrafted,2016
203546,Ian Clark,25.0,75,175,Undrafted,2016
101133,Ian Mahinmi,29.0,83,250,2005,2016
202697,Iman Shumpert,26.0,77,220,2011,2016
203477,Isaiah Canaan,25.0,72,201,2013,2016
202738,Isaiah Thomas,27.0,69,185,2011,2016
202397,Ish Smith,27.0,72,175,Undrafted,2016
200826,J.J. Barea,32.0,72,185,Undrafted,2016
201581,JJ Hickson,27.0,81,242,2008,2016
1626266,JJ O'Brien,24.0,79,220,Undrafted,2016
200755,JJ Redick,32.0,76,190,2006,2016
2747,JR Smith,30.0,78,225,2004,2016
203960,JaKarr Sampson,23.0,81,214,Undrafted,2016
203210,JaMychal Green,26.0,81,227,Undrafted,2016
201580,JaVale McGee,28.0,84,270,2008,2016
203953,Jabari Parker,21.0,80,250,2014,2016
203109,Jae Crowder,25.0,78,235,2012,2016
1626143,Jahlil Okafor,20.0,83,275,2015,2016
2037,Jamal Crawford,36.0,77,195,2000,2016
2749,Jameer Nelson,34.0,72,190,2004,2016
202341,James Anderson,27.0,78,213,2010,2016
203516,James Ennis III,25.0,79,210,2013,2016
201935,James Harden,26.0,77,220,2009,2016
201949,James Johnson,29.0,81,250,2009,2016
2592,James Jones,35.0,80,218,2003,2016
203949,James Michael McAdoo,23.0,81,240,Undrafted,2016
203923,James Young,20.0,78,215,2014,2016
203099,Jared Cunningham,25.0,76,195,2012,2016
201162,Jared Dudley,30.0,79,225,2007,2016
203096,Jared Sullinger,24.0,81,260,2012,2016
204067,Jarell Eddie,24.0,79,218,Undrafted,2016
1626185,Jarell Martin,22.0,82,239,2015,2016
203950,Jarnell Stokes,22.0,81,263,2014,2016
101127,Jarrett Jack,32.0,75,200,2005,2016
201160,Jason Smith,30.0,84,240,2007,2016
1891,Jason Terry,38.0,74,185,1999,2016
201574,Jason Thompson,29.0,83,250,2008,2016
201965,Jeff Ayres,29.0,81,250,2009,2016
201145,Jeff Green,29.0,81,235,2007,2016
201952,Jeff Teague,28.0,74,186,2009,2016
203481,Jeff Withey,26.0,84,231,2013,2016
203924,Jerami Grant,22.0,80,210,2014,2016
202379,Jeremy Evans,28.0,81,200,2010,2016
203087,Jeremy Lamb,24.0,77,185,2012,2016
202391,Jeremy Lin,27.0,75,200,Undrafted,2016
1626170,Jerian Grant,23.0,76,195,2015,2016
201573,Jerryd Bayless,27.0,75,200,2008,2016
202690,Jimmer Fredette,27.0,74,195,2011,2016
202710,Jimmy Butler III,26.0,79,220,2011,2016
201149,Joakim Noah,31.0,83,232,2007,2016
201975,Jodie Meeks,28.0,76,210,2009,2016
203925,Joe Harris,24.0,78,219,2014,2016
204060,Joe Ingles,28.0,80,226,Undrafted,2016
2207,Joe Johnson,35.0,79,240,2001,2016
1626202,Joe Young,24.0,74,180,2015,2016
201202,Joel Anthony,33.0,81,245,Undrafted,2016
203530,Joffrey Lauvergne,24.0,83,220,2013,2016
203089,John Henson,25.0,83,229,2012,2016
203098,John Jenkins,25.0,76,215,2012,2016
202322,John Wall,25.0,76,195,2010,2016
203948,Johnny O'Bryant III,23.0,81,257,2014,2016
202720,Jon Leuer,27.0,82,228,2011,2016
201973,Jonas Jerebko,29.0,82,231,2009,2016
202685,Jonas Valančiūnas,24.0,84,255,2011,2016
203613,Jonathon Simmons,26.0,78,195,2012,2016
203919,Jordan Adams,21.0,77,209,2014,2016
203903,Jordan Clarkson,24.0,77,194,2014,2016
200770,Jordan Farmar,29.0,74,180,2006,2016
202706,Jordan Hamilton,25.0,79,220,2011,2016
201941,Jordan Hill,28.0,82,235,2009,2016
203895,Jordan McRae,25.0,77,179,2014,2016
1626175,Jordan Mickey,21.0,80,235,2015,2016
203268,Jorge Gutierrez,27.0,75,189,Undrafted,2016
101181,Jose Calderon,34.0,75,200,Undrafted,2016
203962,Josh Huestis,24.0,79,230,2014,2016
201177,Josh McRoberts,29.0,82,240,2007,2016
1626196,Josh Richardson,22.0,78,200,2015,2016
2746,Josh Smith,30.0,81,225,2004,2016
201950,Jrue Holiday,26.0,76,205,2009,2016
203944,Julius Randle,21.0,81,250,2014,2016
1626147,Justin Anderson,22.0,78,228,2015,2016
202712,Justin Harper,26.0,82,225,2011,2016
203200,Justin Holiday,27.0,78,185,Undrafted,2016
1626159,Justise Winslow,20.0,79,225,2015,2016
203994,Jusuf Nurkić,21.0,84,280,2014,2016
203909,KJ McDaniels,23.0,78,205,2014,2016
1626157,Karl-Anthony Towns,20.0,84,244,2015,2016
202695,Kawhi Leonard,25.0,79,230,2011,2016
203951,Keith Appling,24.0,73,185,Undrafted,2016
203482,Kelly Olynyk,25.0,84,238,2013,2016
1626162,Kelly Oubre Jr.,20.0,79,205,2015,2016
202689,Kemba Walker,26.0,73,184,2011,2016
203088,Kendall Marshall,24.0,76,200,2012,2016
2570,Kendrick Perkins,31.0,82,270,2003,2016
202702,Kenneth Faried,26.0,80,228,2011,2016
203145,Kent Bazemore,26.0,77,201,Undrafted,2016
203484,Kentavious Caldwell-Pope,23.0,77,205,2013,2016
201142,Kevin Durant,27.0,81,240,2007,2016
708,Kevin Garnett,40.0,83,240,1995,2016
201567,Kevin Love,27.0,82,251,2008,2016
2755,Kevin Martin,33.0,79,199,2004,2016
202338,Kevin Seraphin,26.0,82,278,2010,2016
1626172,Kevon Looney,20.0,81,220,2015,2016
203114,Khris Middleton,24.0,80,234,2012,2016
2550,Kirk Hinrich,35.0,76,190,2003,2016
202691,Klay Thompson,26.0,79,215,2011,2016
977,Kobe Bryant,37.0,78,212,1996,2016
201585,Kosta Koufos,27.0,84,265,2008,2016
203123,Kostas Papanikolaou,25.0,80,235,2012,2016
2743,Kris Humphries,31.0,81,235,2004,2016
204001,Kristaps Porziņģis,20.0,87,240,2015,2016
203937,Kyle Anderson,22.0,81,230,2014,2016
2594,Kyle Korver,35.0,79,212,2003,2016
200768,Kyle Lowry,30.0,72,205,2006,2016
203124,Kyle O'Quinn,26.0,82,250,2012,2016
202713,Kyle Singler,28.0,80,228,2011,2016
202681,Kyrie Irving,24.0,75,193,2011,2016
200746,LaMarcus Aldridge,30.0,83,240,2006,2016
203934,Lamar Patterson,24.0,77,225,2014,2016
202362,Lance Stephenson,25.0,77,230,2010,2016
202498,Lance Thomas,28.0,80,235,Undrafted,2016
204038,Langston Galloway,24.0,74,200,Undrafted,2016
1626204,Larry Nance Jr.,23.0,81,230,2015,2016
202730,Lavoy Allen,27.0,81,255,2011,2016
2544,LeBron James,31.0,80,250,2003,2016
2571,Leandro Barbosa,33.0,75,194,2003,2016
203485,Lorenzo Brown,25.0,77,189,2013,2016
200811,Lou Amundson,33.0,81,220,Undrafted,2016
101150,Lou Williams,29.0,73,175,2005,2016
201601,Luc Mbah a Moute,29.0,80,230,2008,2016
203512,Lucas Nogueira,23.0,84,220,2013,2016
1626242,Luis Montero,23.0,79,185,Undrafted,2016
2449,Luis Scola,36.0,81,240,2002,2016
202337,Luke Babbitt,27.0,81,225,2010,2016
2736,Luol Deng,31.0,81,220,2004,2016
1938,Manu Ginobili,38.0,78,205,1999,2016
201188,Marc Gasol,31.0,85,255,2007,2016
1626273,Marcelo Huertas,33.0,75,200,Undrafted,2016
101162,Marcin Gortat,32.0,83,240,2005,2016
201158,Marco Belinelli,30.0,77,210,2007,2016
202694,Marcus Morris Sr.,26.0,81,235,2011,2016
203935,Marcus Smart,22.0,76,220,2014,2016
201977,Marcus Thornton,29.0,76,205,2009,2016
201596,Mario Chalmers,30.0,74,190,2008,2016
1626209,Mario Hezonja,21.0,80,218,2015,2016
203900,Markel Brown,24.0,75,190,2014,2016
202693,Markieff Morris,26.0,82,245,2011,2016
201578,Marreese Speights,28.0,82,255,2008,2016
101107,Marvin Williams,30.0,81,237,2005,2016
203486,Mason Plumlee,26.0,83,235,2013,2016
2440,Matt Barnes,36.0,79,226,2002,2016
2588,Matt Bonner,36.0,82,235,2003,2016
203521,Matthew Dellavedova,25.0,76,198,Undrafted,2016
203090,Maurice Harkless,23.0,81,215,2012,2016
1897,Metta World Peace,36.0,79,260,1999,2016
203086,Meyers Leonard,24.0,85,245,2012,2016
201563,Michael Beasley,27.0,82,235,2008,2016
203487,Michael Carter-Williams,24.0,78,190,2013,2016
203077,Michael Kidd-Gilchrist,22.0,79,232,2012,2016
201144,Mike Conley,28.0,73,175,2007,2016
2399,Mike Dunleavy,35.0,81,230,2002,2016
2034,Mike Miller,36.0,80,218,2000,2016
203488,Mike Muscala,24.0,83,240,2013,2016
203118,Mike Scott,27.0,80,237,2012,2016
203101,Miles Plumlee,27.0,83,249,2012,2016
203141,Mirza Teletovic,30.0,81,242,Undrafted,2016
203956,Mitch McGary,24.0,82,255,2014,2016
2590,Mo Williams,33.0,73,198,2003,2016
101145,Monta Ellis,30.0,75,185,2005,2016
1626149,Montrezl Harrell,22.0,80,240,2015,2016
1626167,Myles Turner,20.0,83,243,2015,2016
101126,Nate Robinson,32.0,69,180,2005,2016
1737,Nazr Mohammed,38.0,82,250,1998,2016
202357,Nemanja Bjelica,28.0,82,240,2010,2016
2403,Nene,33.0,83,250,2002,2016
203457,Nerlens Noel,22.0,83,228,2013,2016
2555,Nick Collison,35.0,82,255,2003,2016
201156,Nick Young,31.0,79,210,2007,2016
201587,Nicolas Batum,27.0,80,200,2008,2016
203917,Nik Stauskas,22.0,78,205,2014,2016
203999,Nikola Jokić,21.0,82,250,2014,2016
202703,Nikola Mirotic,25.0,82,220,2011,2016
201593,Nikola Pekovic,30.0,83,307,2008,2016
202696,Nikola Vučević,25.0,84,260,2011,2016
203943,Noah Vonleh,20.0,81,240,2014,2016
1626181,Norman Powell,23.0,76,215,2015,2016
202708,Norris Cole,27.0,74,175,2011,2016
201564,O.J. Mayo,28.0,77,210,2008,2016
201600,Omer Asik,29.0,84,255,2008,2016
201956,Omri Casspi,28.0,81,225,2009,2016
203111,Orlando Johnson,27.0,77,220,2012,2016
203490,Otto Porter Jr.,23.0,80,198,2013,2016
200782,P.J. Tucker,31.0,78,245,2006,2016
203798,PJ Hairston,23.0,78,230,2014,2016
203143,Pablo Prigioni,39.0,75,185,Undrafted,2016
1626192,Pat Connaughton,23.0,77,206,2015,2016
201976,Patrick Beverley,27.0,73,185,2009,2016
202335,Patrick Patterson,27.0,81,235,2010,2016
201988,Patty Mills,27.0,72,185,2009,2016
2200,Pau Gasol,35.0,84,250,2001,2016
202331,Paul George,26.0,81,220,2010,2016
200794,Paul Millsap,31.0,80,246,2006,2016
1718,Paul Pierce,38.0,79,235,1998,2016
203515,Phil Pressey,25.0,71,175,Undrafted,2016
203112,Quincy Acy,25.0,79,240,2012,2016
1626154,RJ Hunter,22.0,77,185,2015,2016
200765,Rajon Rondo,30.0,73,186,2006,2016
1626176,Rakeem Christmas,24.0,81,250,2015,2016
201196,Ramon Sessions,30.0,75,190,2007,2016
200751,Randy Foye,32.0,76,213,2006,2016
1626173,Rashad Vaughn,19.0,78,202,2015,2016
2446,Rasual Butler,37.0,79,215,2002,2016
203526,Raul Neto,24.0,73,179,2013,2016
203492,Ray McCallum,25.0,75,190,2013,2016
101109,Raymond Felton,32.0,73,205,2005,2016
203493,Reggie Bullock Jr.,25.0,79,205,2013,2016
202704,Reggie Jackson,26.0,75,208,2011,2016
2210,Richard Jefferson,36.0,79,233,2001,2016
1626158,Richaun Holmes,22.0,82,245,2015,2016
201937,Ricky Rubio,25.0,76,194,2009,2016
203496,Robert Covington,25.0,81,215,Undrafted,2016
203135,Robert Sacre,27.0,84,270,2012,2016
201577,Robin Lopez,28.0,84,255,2008,2016
203918,Rodney Hood,23.0,80,206,2014,2016
201155,Rodney Stuckey,30.0,77,205,2007,2016
1626178,Rondae Hollis-Jefferson,21.0,79,220,2015,2016
101179,Ronnie Price,33.0,74,190,Undrafted,2016
201579,Roy Hibbert,29.0,86,270,2008,2016
200752,Rudy Gay,29.0,80,230,2006,2016
203497,Rudy Gobert,24.0,85,245,2013,2016
203893,Russ Smith,25.0,72,165,2014,2016
201566,Russell Westbrook,27.0,75,200,2008,2016
201583,Ryan Anderson,28.0,82,240,2008,2016
200797,Ryan Hollins,31.0,84,240,2006,2016
203527,Ryan Kelly,25.0,83,230,2013,2016
1626257,Salah Mejri,30.0,86,245,Undrafted,2016
1626155,Sam Dekker,22.0,81,230,2015,2016
201619,Sasha Kaun,31.0,83,260,2008,2016
2756,Sasha Vujacic,32.0,79,195,2004,2016
203930,Sean Kilpatrick,26.0,76,219,Undrafted,2016
201586,Serge Ibaka,26.0,82,245,2008,2016
203508,Sergey Karasev,22.0,79,208,2013,2016
203552,Seth Curry,25.0,74,185,Undrafted,2016
203498,Shabazz Muhammad,23.0,78,223,2013,2016
203894,Shabazz Napier,24.0,73,175,2014,2016
203499,Shane Larkin,23.0,71,175,2013,2016
2733,Shaun Livingston,30.0,79,192,2004,2016
203963,Shayne Whittington,25.0,83,250,Undrafted,2016
202714,Shelvin Mack,26.0,75,203,2011,2016
203524,Solomon Hill,25.0,79,225,2013,2016
201603,Sonny Weems,29.0,78,205,2008,2016
203915,Spencer Dinwiddie,23.0,78,200,2014,2016
201150,Spencer Hawes,28.0,85,245,2007,2016
1626169,Stanley Johnson,20.0,79,245,2015,2016
201939,Stephen Curry,28.0,75,190,2009,2016
2581,Steve Blake,36.0,75,172,2003,2016
200779,Steve Novak,33.0,82,225,2006,2016
203500,Steven Adams,22.0,84,255,2013,2016
204456,T.J. McConnell,24.0,74,200,2015,2016
203933,T.J. Warren,22.0,80,230,2014,2016
201959,Taj Gibson,31.0,81,225,2009,2016
204028,Tarik Black,24.0,81,250,Undrafted,2016
2419,Tayshaun Prince,36.0,81,212,2002,2016
203093,Terrence Jones,24.0,81,252,2012,2016
203082,Terrence Ross,25.0,79,195,2012,2016
1626179,Terry Rozier,22.0,74,190,2015,2016
200757,Thabo Sefolosha,32.0,79,220,2006,2016
201152,Thaddeus Young,28.0,80,221,2007,2016
203648,Thanasis Antetokounmpo,23.0,79,205,2014,2016
203080,Thomas Robinson,25.0,82,237,2012,2016
201168,Tiago Splitter,31.0,83,245,2007,2016
202353,Tibor Pleiss,26.0,87,256,2010,2016
1495,Tim Duncan,40.0,83,250,1997,2016
204025,Tim Frazier,25.0,73,170,Undrafted,2016
203501,Tim Hardaway Jr.,24.0,78,205,2013,2016
202389,Timofey Mozgov,29.0,85,275,Undrafted,2016
202699,Tobias Harris,23.0,81,235,2011,2016
201962,Toney Douglas,30.0,74,195,2009,2016
2754,Tony Allen,34.0,76,213,2004,2016
2225,Tony Parker,34.0,74,185,2001,2016
203503,Tony Snell,24.0,79,200,2013,2016
203100,Tony Wroten,23.0,78,205,2012,2016
2772,Trevor Ariza,31.0,80,215,2004,2016
202344,Trevor Booker,28.0,80,228,2010,2016
203504,Trey Burke,23.0,73,191,2013,2016
1626168,Trey Lyles,20.0,82,234,2015,2016
202684,Tristan Thompson,25.0,81,238,2011,2016
203584,Troy Daniels,24.0,76,205,Undrafted,2016
201951,Ty Lawson,28.0,71,195,2009,2016
203898,Tyler Ennis,21.0,75,194,2014,2016
201946,Tyler Hansbrough,30.0,81,250,2009,2016
204020,Tyler Johnson,24.0,76,186,Undrafted,2016
203092,Tyler Zeller,26.0,84,253,2012,2016
201936,Tyreke Evans,26.0,78,220,2009,2016
2199,Tyson Chandler,33.0,85,240,2001,2016
1626145,Tyus Jones,20.0,74,195,2015,2016
2617,Udonis Haslem,36.0,80,235,Undrafted,2016
203506,Victor Oladipo,24.0,76,210,2013,2016
1713,Vince Carter,39.0,78,220,1998,2016
201961,Wayne Ellington,28.0,76,200,2009,2016
202325,Wesley Johnson,28.0,79,215,2010,2016
202083,Wesley Matthews,29.0,77,220,Undrafted,2016
203115,Will Barton,25.0,78,175,2012,2016
1626161,Willie Cauley-Stein,22.0,84,240,2015,2016
203186,Willie Reed,26.0,82,220,2011,2016
204098,Xavier Munford,24.0,75,180,2014,2016
203897,Zach LaVine,21.0,77,189,2014,2016
2216,Zach Randolph,34.0,81,260,2001,2016
2585,Zaza Pachulia,32.0,83,275,2003,2016
